#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1565700,20535.025413345167,70414.50202238094,90949.52743572611,301.5835331941867
1565800,20316.603538345167,70346.60684172204,90663.2103800672,301.2927398507436
1565900,20071.603538345167,70432.72999294603,90504.3335312912,301.6616031316014
1566000,20755.095725845167,69967.64429302828,90722.74001887345,299.6696528288825
1566100,20734.853538345167,69827.89037864655,90562.74391699172,299.0710903443596
1566200,21316.978538345167,69865.09867677127,91182.07721511644,299.23045254518905
1566300,20552.470725845167,70389.2783510189,90941.74907686407,301.4755008469995
1566400,20853.642600845167,70109.10383890849,90962.74643975365,300.27552049002196
1566500,20782.072288345167,70307.48941644188,91089.56170478705,301.12520090654
1566600,21388.509788345167,69695.86416079244,91084.3739491376,298.5056253888302
1566700,21387.298850845167,69683.86528580915,91071.16413665432,298.45423451041904
1566800,20982.056663345167,69935.07584057632,90917.13250392149,299.53016296984737
1566900,20192.650413345167,70410.21530968766,90602.86572303282,301.56517331202184
1567000,21235.142600845167,69541.91844344744,90777.06104429261,297.84627977076053
1567100,20681.244163345167,70456.21580858761,91137.45997193278,301.7621922866435
1567200,20290.494163345167,70884.48222731706,91174.97639066222,303.5964465382434
1567300,20790.001975845167,70491.28481577344,91281.28679161861,301.9123919584291
1567400,20624.033225845167,70318.62970128795,90942.66292713312,301.1729144650851
1567500,20922.220725845167,70044.62894954579,90966.84967539096,299.9993761677894
1567600,20662.916038345167,70363.4471200218,91026.36315836696,301.36486633724485
1567700,20746.814475845167,70226.23475816566,90973.04923401083,300.77718925797876
1567800,21255.126975845167,69609.38685990509,90864.51383575026,298.1352452939115
1567900,20622.728538345167,70080.91921259323,90703.6477509384,300.1548064475764
1568000,20948.251975845167,69612.99418344907,90561.24615929424,298.15069536951415
1568100,20914.947288345167,69587.06174386479,90502.00903220996,298.0396273859376
1568200,19987.931663345167,70345.73385606194,90333.6655194071,301.2890008752167
1568300,20597.494163345167,69441.34644375835,90038.84060710351,297.4155324369655
1568400,20677.001975845167,69446.04866439325,90123.05064023842,297.43567192914685
1568500,20591.322288345167,69608.68708912632,90200.00937747149,298.13224819334516
1568600,20093.353538345167,69545.06891963561,89638.42245798078,297.85977318068007
1568700,20609.658225845167,68975.48975253198,89585.14797837715,295.4202799979502
1568800,19921.478538345167,69837.57872900076,89759.05726734592,299.11258530415796
1568900,19955.158225845167,69834.02745241346,89789.18567825863,299.09737527625487
1569000,20314.916038345167,69505.27330503007,89820.18934337524,297.6893295687299
1569100,20190.587913345167,69677.03498088487,89867.62289423004,298.4249804869907
1569200,19785.666038345167,69564.93544182088,89350.60148016605,297.94486099328736
1569300,20268.994163345167,69309.04127483768,89578.03543818285,296.8488727410656
1569400,19913.611350845167,69822.50649980328,89736.11785064844,299.04803132729336
1569500,20499.806663345167,69452.69883624092,89952.50549958608,297.464154447159
1569600,19425.775413345167,70426.90821983875,89852.68363318391,301.6366686244655
1569700,20328.322288345167,69512.23556413635,89840.55785248152,297.71914874858595
1569800,20248.525413345167,69757.58094364125,90006.10635698642,298.76995681054507
1569900,20412.744163345167,69573.49172309344,89986.2358864386,297.9815073298099
1570000,20566.970725845167,69219.29886793066,89786.26959377583,296.46450827955493
1570100,20404.322288345167,69285.66973934718,89689.99202769235,296.7487730450235
1570200,19849.916038345167,69727.22355081094,89577.13958915611,298.63993686400886
1570300,19827.525413345167,70047.93411498424,89875.4595283294,300.0135321078599
1570400,19584.751975845167,70056.93021604698,89641.68219189215,300.0520621814321
1570500,19690.275413345167,70255.48454691889,89945.75996026405,300.90246536423564
1570600,20028.072288345167,70169.4052889673,90197.47757731247,300.53379007715455
1570700,20295.353538345167,69976.37910359539,90271.73264194056,299.70706380186317
1570800,20304.119163345167,70063.66144832945,90367.78061167462,300.0808918792386
1570900,20398.462913345167,69767.68958241725,90166.15249576242,298.81325185503584
1571000,20182.970725845167,69877.93934752175,90060.91007336692,299.28544881360375
1571100,19966.876975845167,70365.21060584765,90332.08758169282,301.37241930248393
1571200,20093.595725845167,70295.4785116238,90389.07423746897,301.07375850465036
1571300,20462.923850845167,70152.60046172747,90615.52431257264,300.46181542664726
1571400,20601.275413345167,69788.10308924317,90389.37850258834,298.90068238903984
1571500,20492.509788345167,70022.82550431724,90515.3352926624,299.90599256272264
1571600,20345.150413345167,69740.55643940088,90085.70685274605,298.6970412889945
1571700,19984.345725845167,70122.7342997744,90107.08002561957,300.3338994095476
1571800,20224.337913345167,70063.37626871606,90287.71418206123,300.0796704621593
1571900,20141.673850845167,70325.75122932694,90467.4250801721,301.2034157897562
1572000,20334.947288345167,70138.90003422368,90473.84732256885,300.4031368417792
1572100,20417.900413345167,69907.22058227553,90325.1209956207,299.4108596022866
1572200,20133.978538345167,70050.29285420664,90184.2713925518,300.0236345283577
1572300,20919.970725845167,69296.78607053263,90216.7567963778,296.7963840106452
1572400,20706.111350845167,69570.34634340089,90276.45769424606,297.96803574805233
1572500,20327.736350845167,70059.6689857347,90387.40533657986,300.0637922628117
1572600,19960.853538345167,70215.29008657811,90176.14362492328,300.7303135060779
1572700,19969.142600845167,70042.50264280546,90011.64524365062,299.9902692497401
1572800,19973.791038345167,69887.03341352823,89860.8244518734,299.324398468555
1572900,20234.462913345167,69412.33664715989,89646.79956050505,297.2912842110443
1573000,20493.869163345167,69551.93925809697,90045.80842144214,297.8891986667363
1573100,20665.181663345167,69276.04778813734,89941.2294514825,296.7075624710828
1573200,20574.564475845167,69622.59702659631,90197.16150244148,298.1918241041054
1573300,20231.306663345167,69933.02080166386,90164.32746500903,299.52136129010427
1573400,20157.791038345167,69857.61466808245,90015.40570642761,299.19839872505247
1573500,20301.447288345167,69779.0207321865,90080.46802053167,298.8617828832248
1573600,20442.056663345167,69954.01517782506,90396.07184117023,299.6112796727961
1573700,20222.251975845167,69774.88807606045,89997.14005190562,298.84408282144534
1573800,20271.087913345167,70190.04507163772,90461.13298498289,300.6221897448839
1573900,20724.447288345167,69999.25164839707,90723.69893674224,299.80502633339177
1574000,20734.166038345167,70074.35490672942,90808.52094507459,300.1266916914037
1574100,20536.541038345167,69824.09062306804,90360.63166141321,299.0548160872147
1574200,20377.173850845167,70229.86602056772,90607.03987141288,300.79274186310573
1574300,20280.822288345167,70242.37452277786,90523.19681112302,300.8463154620542
1574400,20371.869163345167,70333.95485039294,90705.8240137381,301.23855169152375
1574500,20636.892600845167,69892.72148214886,90529.61408299403,299.34876032275247
1574600,21276.509788345167,69711.78549478436,90988.29528312953,298.57381606007743
1574700,20682.150413345167,70111.65603377158,90793.80644711675,300.28645147614134
1574800,20554.306663345167,70342.20744255139,90896.51410589655,301.2738973352431
1574900,21030.189475845167,69785.79484489141,90815.98432073658,298.89079623679726
1575000,20450.376975845167,70407.02686063852,90857.40383648369,301.55151726529806
1575100,20700.353538345167,70397.02932220651,91097.38286055168,301.5086980607737
1575200,21141.134788345167,70068.33499271981,91209.46978106498,300.1009085517891
1575300,21222.369163345167,69899.75745250657,91122.12661585174,299.3788952060363
1575400,20804.759788345167,70431.2761192494,91236.03590759457,301.65537622728976
1575500,21009.947288345167,70257.66620073747,91267.61348908264,300.9118093324229
1575600,20791.111350845167,70407.85704750929,91198.96839835445,301.5550729346915
1575700,21169.306663345167,70073.4485401325,91242.75520347766,300.1228097461677
1575800,20611.041038345167,70050.29330618214,90661.3343445273,300.0236364641574
1575900,20637.705100845167,70526.92993295402,91164.63503379919,302.0650590947674
1576000,20410.064475845167,70536.43003715482,90946.49451299998,302.1057478010467
1576100,20867.837913345167,70536.93007307267,91404.76798641784,302.10788944224976
1576200,21912.728538345167,69587.88406207273,91500.6126004179,298.043149354047
1576300,20945.455100845167,70668.86863899685,91614.32373984202,302.6729789867777
1576400,21283.087913345167,70223.88963626011,91506.97754960528,300.767145160105
1576500,21075.470725845167,70311.53906806908,91387.00979391424,301.142545462148
1576600,20861.275413345167,70716.61227006698,91577.88768341215,302.87746375244535
1576700,21005.751975845167,70695.38182099024,91701.1337968354,302.7865342754205
1576800,20783.462913345167,71011.85852137418,91795.32143471934,304.141995987627
1576900,21013.884788345167,70516.73991691694,91530.6247052621,302.02141551352344
1577000,21558.017600845167,70077.7765101241,91635.79411096926,300.141346332299
1577100,21932.634788345167,69870.74281974771,91803.37760809288,299.2546262669622
1577200,21282.603538345167,70297.56713206728,91580.17067041245,301.0827040132424
1577300,21295.869163345167,70484.90041036822,91780.76957371339,301.88504771137565
1577400,21238.009788345167,70727.91807516548,91965.92786351065,302.92588623004985
1577500,21115.658225845167,70932.62834791839,92048.28657376356,303.8026551564046
1577600,21179.884788345167,70805.66122423764,91985.54601258281,303.2588581734057
1577700,21217.064475845167,70692.34613813972,91909.41061398489,302.77353252246587
1577800,20931.111350845167,70665.05052331171,91596.16187415688,302.65662609376
1577900,21305.384788345167,70194.73709386215,91500.12188220731,300.64228555753084
1578000,21164.900413345167,70197.67877069814,91362.57918404331,300.65488468510017
1578100,20818.822288345167,70283.02810471086,91101.85039305603,301.02043372639207
1578200,20538.103538345167,70615.06683527143,91153.1703736166,302.4425472206825
1578300,20900.728538345167,69988.61007908045,90889.33861742562,299.75944876085964
1578400,20650.376975845167,70402.43085940485,91052.80783525002,301.5318327081286
1578500,20997.994163345167,70271.1549134159,91269.14907676107,300.96958114804266
1578600,20993.384788345167,70309.83579614281,91303.22058448798,301.1352503915196
1578700,21436.908225845167,69939.45498920814,91376.36321505331,299.5489187528017
1578800,21127.431663345167,70017.44760996383,91144.879273309,299.8829591770753
1578900,21220.009788345167,69955.4992068552,91175.50899520036,299.6176357316393
1579000,20487.962913345167,70618.11809435207,91106.08100769724,302.4556156862372
1579100,21044.791038345167,70053.73395958403,91098.5249979292,300.03837269575223
1579200,21017.384788345167,70199.92570045427,91217.31048879944,300.6645082284788
1579300,20756.767600845167,70481.49293932156,91238.26054016672,301.87045359896985
1579400,20850.744163345167,70516.8171337028,91367.56129704797,302.02174623106646
1579500,21331.306663345167,70073.2407511985,91404.54741454366,300.12191979141306
1579600,21044.197288345167,70265.50746043422,91309.70474877939,300.94539324960067
1579700,20712.916038345167,70507.6520681209,91220.56810646606,301.9824924867274
1579800,20453.009788345167,70754.08983101975,91207.09961936492,303.0379791991647
1579900,21277.205100845167,70477.00519018923,91754.2102910344,301.85123268281563
1580000,21123.494163345167,70170.64449100493,91294.1386543501,300.53909754817425
1580100,20748.119163345167,70790.65919801826,91538.77836136342,303.1946048741226
1580200,21111.447288345167,70128.53552462952,91239.98281297469,300.35874590903865
1580300,20597.541038345167,70709.94396520755,91307.48500355272,302.848903571202
1580400,20888.650413345167,70792.12498499686,91680.77539834203,303.20088280271995
1580500,20742.314475845167,70757.20418577315,91499.51866161832,303.05131790189165
1580600,20719.853538345167,70474.34033817425,91194.19387651942,301.83981918896086
1580700,20374.291038345167,70866.42138719233,91240.7124255375,303.51909241628226
1580800,20938.994163345167,70273.08598298393,91212.0801463291,300.9778518702156
1580900,21128.306663345167,70280.18531341222,91408.49197675739,301.0082581230809
1581000,21423.150413345167,70063.62370185138,91486.77411519655,300.08073021202665
1581100,21614.181663345167,70048.32659057784,91662.508253923,300.01521307091167
1581200,21337.556663345167,70247.11867313326,91584.67533647842,300.8666345381691
1581300,21174.837913345167,70330.1040795967,91504.94199294187,301.2220589374902
1581400,21175.111350845167,70515.84802682197,91690.95937766714,302.0175955707796
1581500,20800.736350845167,71026.73186437739,91827.46821522256,304.2056981399463
1581600,21184.931663345167,70500.68162342045,91685.61328676561,301.95263824817823
1581700,20706.955100845167,70805.6520290263,91512.60712987147,303.2588187905478
1581800,21547.806663345167,70088.34738939488,91636.15405274005,300.1866211411507
1581900,21032.283225845167,70764.25422233064,91796.5374481758,303.0815130303537
1582000,21320.994163345167,70276.96110908664,91597.9552724318,300.99444893741145
1582100,21507.376975845167,70034.56444662716,91541.94142247233,299.95627015606084
1582200,21823.033225845167,69852.34106323821,91675.37428908338,299.1758120087381
1582300,21217.705100845167,70496.66188069456,91714.36698153973,301.935421791639
1582400,21116.478538345167,70523.09705894196,91639.57559728713,302.04864299220833
1582500,20820.494163345167,70874.13767908979,91694.63184243496,303.552141099533
1582600,21015.095725845167,70570.45975731942,91585.55548316459,302.2514962327772
1582700,20285.275413345167,71017.99267199752,91303.26808534269,304.1682683997723
1582800,20648.220725845167,70779.88505583559,91428.10578168076,303.1484594953546
1582900,20370.134788345167,71016.94488574518,91387.07967409035,304.16378075772496
1583000,21028.025413345167,70061.23884853302,91089.26426187818,300.0705159455155
1583100,20860.845725845167,70225.59271505021,91086.43844089538,300.774439403536
1583200,20747.314475845167,70372.48285264219,91119.79732848736,301.4035661517773
1583300,20523.025413345167,70734.40584612003,91257.4312594652,302.9536731891397
1583400,20794.400413345167,70359.56422699918,91153.96464034435,301.34823600452734
1583500,21050.697288345167,70147.90670559136,91198.60399393653,300.4417121877004
1583600,20655.697288345167,70238.17050766386,90893.86779600903,300.8283097715321
1583700,20325.931663345167,70374.94214848988,90700.87381183504,301.41409925376075
1583800,20710.416038345167,69702.400574564,90412.81661290917,298.5336206838764
1583900,20638.884788345167,69674.19215148129,90313.07693982645,298.412804720477
1584000,20160.556663345167,70306.89120621886,90467.44786956403,301.12263878726816
1584100,20522.892600845167,70049.0890556518,90571.98165649697,300.0184786895604
1584200,20584.337913345167,69972.88818740705,90557.22610075222,299.6921122960238
1584300,20673.744163345167,69878.84053912759,90552.58470247276,299.28930859448366
1584400,20979.916038345167,69291.86850325484,90271.7845416,296.77532219423296
1584500,20520.150413345167,69839.1098013809,90359.26021472606,299.1191428484808
1584600,20919.501975845167,69719.41418066586,90638.91615651103,298.60648952897515
1584700,21034.041038345167,69757.81042166008,90791.85146000524,298.7709396591021
1584800,20423.541038345167,70467.90691592032,90891.44795426549,301.8122650039827
1584900,20698.861350845167,70229.48210857064,90928.3434594158,300.7910975777215
1585000,20652.939475845167,70469.16942110984,91122.108896955,301.8176722818132
1585100,20924.845725845167,69852.8893950939,90777.73512093906,299.1781605002229
1585200,20651.314475845167,70030.49537596479,90681.80985180996,299.93884242921575
1585300,20579.791038345167,70202.03979909304,90781.8308374382,300.6735628595375
1585400,20705.228538345167,70099.36719839042,90804.59573673559,300.2338187046717
1585500,20390.181663345167,70570.48585194838,90960.66751529355,302.2516079954138
1585600,20908.197288345167,70149.00337135419,91057.20065969936,300.4464091794562
1585700,20897.322288345167,70019.61253792606,90916.93482627123,299.89223150884237
1585800,20804.697288345167,70169.5781198793,90974.27540822446,300.5345303075842
1585900,20889.423850845167,69970.48492050124,90859.90877134641,299.6818191645829
1586000,20365.259788345167,70342.90516801993,90708.1649563651,301.27688567579736
1586100,20672.509788345167,70011.72894387785,90684.23873222302,299.85846627470676
1586200,20400.587913345167,70328.14958137088,90728.73749471604,301.2136878709679
1586300,20049.916038345167,70515.09569235146,90565.01173069663,302.0143733412495
1586400,20624.025413345167,70176.28711610698,90800.31252945215,300.56326476892974
1586500,20413.353538345167,70329.69940715551,90743.05294550068,301.2203257356483
1586600,21070.298850845167,69685.76949944231,90756.06835028747,298.46239020930136
1586700,20463.080100845167,70013.90912383213,90476.9892246773,299.86780393037037
1586800,20570.228538345167,70120.44184332376,90690.67038166893,300.3240808764867
1586900,20373.087913345167,70509.47655500844,90882.56446835361,301.9903067179725
1587000,21335.376975845167,69629.3061087057,90964.68308455087,298.22055893328013
1587100,21007.072288345167,70005.0060084553,91012.07829680046,299.8296721121417
1587200,20828.048850845167,70180.65450793295,91008.70335877812,300.5819701977817
1587300,20196.869163345167,70556.82515405142,90753.69431739658,302.19309957144804
1587400,20631.119163345167,70033.02643969061,90664.14560303578,299.94968291120813
1587500,20633.962913345167,70053.28994267387,90687.25285601904,300.0364709825438
1587600,20461.572288345167,70207.49816648755,90669.07045483272,300.6969409091868
1587700,20937.095725845167,69515.45431754366,90452.55004338882,297.73293458811014
1587800,20246.525413345167,70347.30461695511,90593.83003030028,301.295728404438
1587900,20495.353538345167,70222.52089544386,90717.87443378902,300.76128287776913
1588000,20359.337913345167,70307.15815768344,90666.49607102861,301.1237821336466
1588100,20819.728538345167,69898.65757729998,90718.38611564515,299.37418446831396
1588200,20561.869163345167,70149.23849303275,90711.10765637792,300.4474161996653
1588300,20708.431663345167,69833.22545639798,90541.65711974315,299.09394034758236
1588400,20367.470725845167,69980.2544814269,90347.72520727207,299.7236619472072
1588500,20587.314475845167,69570.31865996675,90157.63313581192,297.9679171806033
1588600,20355.642600845167,69587.81192939181,89943.45453023698,298.04284041159696
1588700,20276.611350845167,69728.82481688168,90005.43616772685,298.6467950461351
1588800,20141.228538345167,70029.44106374728,90170.66960209244,299.9343268366245
1588900,20277.212913345167,70266.67470699293,90543.8876203381,300.950392537122
1589000,20037.072288345167,70433.50943993172,90470.58172827688,301.664941483349
1589100,20167.947288345167,70206.27960956423,90374.2268979094,300.6917218606701
1589200,20455.126975845167,69850.82295224653,90305.9499280917,299.16930997771465
1589300,20185.822288345167,70145.86218451825,90331.68447286342,300.43295555559746
1589400,20145.330100845167,70032.35028897412,90177.68038981929,299.9467869747718
1589500,19996.783225845167,70358.73797976319,90355.52120560835,301.34469720849
1589600,20232.025413345167,70067.13227809011,90299.15769143528,300.0957573554157
1589700,20549.025413345167,70033.72590190894,90582.7513152541,299.95267869021785
1589800,20328.681663345167,70155.7438876871,90484.42555103227,300.4752786406161
1589900,20544.361350845167,69928.15221588081,90472.51356672597,299.5005092601965
1590000,20181.470725845167,70209.31289184844,90390.78361769361,300.7047133320599
1590100,20449.931663345167,69962.65995877795,90412.59162212312,299.64830505121364
1590200,20226.009788345167,69822.16561596282,90048.17540430799,299.04657133041684
1590300,20587.548850845167,69736.23284156248,90323.78169240765,298.67852342868497
1590400,20386.001975845167,70023.32707234193,90409.3290481871,299.90814076590067
1590500,20598.494163345167,70247.10252744262,90845.59669078779,300.866565386584
1590600,19942.212913345167,70762.0207558726,90704.23366921776,303.0719471499407
1590700,20719.470725845167,69906.07397767529,90625.54470352046,299.40594872375175
1590800,20438.353538345167,70551.9072339352,90990.26077228037,302.1720362438377
1590900,20636.017600845167,70515.54589346494,91151.5634943101,302.01630154124456
1591000,21220.556663345167,70339.86866947767,91560.42533282284,301.2638804292556
1591100,20632.353538345167,70622.39080578875,91254.74434413391,302.47391560137373
1591200,20948.275413345167,70653.43097926653,91601.7063926117,302.6068598801732
1591300,21106.806663345167,70226.73183780676,91333.53850115192,300.7793182375232
1591400,20859.494163345167,70355.6403536005,91215.13451694566,301.33143015389436
1591500,20923.033225845167,70239.94403248513,91162.9772583303,300.83590573353484
1591600,20513.306663345167,70399.11851472268,90912.42517806785,301.5176460195387
1591700,20629.580100845167,70267.15654194774,90896.73664279291,300.9524562240603
1591800,20141.923850845167,70804.91727783484,90946.84112868001,303.25567186975775
1591900,20808.439475845167,70258.10490773106,91066.54438357623,300.9136883033928
1592000,20854.681663345167,70222.72458106361,91077.40624440878,300.76215525813257
1592100,20854.650413345167,70025.52780467202,90880.17821801719,299.9175664468707
1592200,20654.150413345167,69932.5594772282,90586.70989057337,299.51938544920137
1592300,20484.572288345167,70082.35864233645,90566.93093068161,300.16097148880044
1592400,20281.337913345167,70148.6476486912,90429.98556203637,300.44488562827763
1592500,20307.666038345167,69981.8744063864,90289.54044473157,299.7306000448826
1592600,20709.619163345167,69767.94249347877,90477.56165682393,298.81433506672266
1592700,20783.884788345167,69942.07723116456,90725.96201950972,299.5601497488521
1592800,20750.697288345167,70188.94371317374,90939.6410015189,300.6174726544076
1592900,20753.267600845167,70077.08012368926,90830.34772453443,300.13836372679225
1593000,20792.111350845167,70106.65889286739,90898.77024371256,300.26504884789756
1593100,20664.400413345167,70159.11593791982,90823.51635126499,300.48972104657065
1593200,21183.900413345167,69783.70703888586,90967.60745223102,298.8818542164223
1593300,20335.736350845167,70245.58960201591,90581.32595286108,300.86008556520426
1593400,20882.572288345167,69916.98504453222,90799.55733287739,299.4526805474404
1593500,20338.712913345167,70233.97245715186,90572.68537049703,300.8103296272497
1593600,20541.181663345167,70300.22291296441,90841.40457630958,301.0940786557286
1593700,20070.666038345167,70460.36435058771,90531.03038893288,301.77996038722017
1593800,20460.322288345167,70068.45520635787,90528.77749470304,300.1014234237637
1593900,20665.728538345167,70061.7935128631,90727.52205120827,300.0728915588282
1594000,20247.306663345167,70461.53141630045,90708.83807964562,301.78495890018286
1594100,20445.001975845167,70441.34144898469,90886.34342482986,301.6984857802533
1594200,20124.400413345167,70737.72164063761,90862.12205398278,302.96787465328754
1594300,20611.587913345167,70288.19552180823,90899.7834351534,301.0425656432693
1594400,20083.587913345167,70623.14777259773,90706.7356859429,302.47715767109247
1594500,20637.923850845167,70198.59805824235,90836.52190908752,300.6588219704269
1594600,20529.470725845167,70308.03220367618,90837.50292952135,301.12752565055143
1594700,20769.642600845167,69885.21151909092,90654.85411993609,299.3165953407088
1594800,20634.416038345167,69862.90252840775,90497.31856675292,299.221046497232
1594900,20327.150413345167,70008.28816655697,90335.43857990214,299.84372951237
1595000,20235.900413345167,70053.23988716654,90289.1403005117,300.0362565960705
1595100,20206.431663345167,70201.56429593172,90407.99595927689,300.6715262915109
1595200,20473.798850845167,69741.97951623099,90215.77836707616,298.7031362911049
1595300,20600.064475845167,69531.92641499091,90131.99089083608,297.803484165322
1595400,20028.541038345167,69997.45962838875,90026.00066673392,299.7973511569701
1595500,20334.845725845167,70051.83630759455,90386.68203343972,300.030245100224
1595600,20370.587913345167,69811.97075675707,90182.55867010224,299.0029070060038
1595700,20118.955100845167,70095.45084443362,90214.40594527879,300.2170450596184
1595800,19961.103538345167,69887.54327241052,89848.64681075569,299.32658218126664
1595900,20602.181663345167,69046.62821840774,89648.80988175291,295.7249642500381
1596000,19717.267600845167,69825.12157250894,89542.38917335411,299.05923161762394
1596100,20095.291038345167,69709.53617265658,89804.82721100174,298.5641822702315
1596200,20149.251975845167,69834.52296565217,89983.77494149734,299.0994975469375
1596300,20614.291038345167,69421.28595691768,90035.57699526285,297.3296138786396
1596400,20277.916038345167,70027.13177045493,90305.0478088001,299.92443619179596
1596500,20438.791038345167,70042.51904882793,90481.3100871731,299.99033951631986
1596600,20723.814475845167,69794.6158323735,90518.43030821867,298.92857630332765
1596700,21021.048850845167,70083.44889293704,91104.49774378221,300.1656410045785
1596800,20934.830100845167,70161.79501490865,91096.62511575382,300.50119546562905
1596900,20736.962913345167,70362.06222947541,91099.02514282058,301.3589348860229
1597000,20746.501975845167,70455.58957497415,91202.09155081931,301.7595101438983
1597100,20563.041038345167,70640.77699235501,91203.81803070017,302.5526631739243
1597200,21967.447288345167,69415.21081970446,91382.65810804963,297.30359421943893
1597300,21616.837913345167,69481.25770272547,91098.09561607064,297.58647135079474
1597400,20493.095725845167,69974.2943639271,90467.39008977226,299.6981349145332
1597500,20048.291038345167,70305.20892083971,90353.49995918488,301.11543360149085
1597600,20660.416038345167,69916.15374643123,90576.5697847764,299.4491201186759
1597700,20207.103538345167,70349.51805029972,90556.62158864489,301.3052084835324
1597800,19817.908225845167,70654.6249687362,90472.53319458137,302.6119737069066
1597900,20562.798850845167,69991.99936236138,90554.79821320655,299.7739649755243
1598000,20556.916038345167,69755.91059332516,90312.82663167032,298.76280274234136
1598100,20813.861350845167,69666.33592000592,90480.19727085109,298.37915667954957
1598200,20619.572288345167,69805.44183843117,90425.01412677634,298.974943813762
1598300,20425.306663345167,70055.72225409653,90481.0289174417,300.0468885109166
1598400,20157.666038345167,70186.04281070549,90343.70884905066,300.6050481624252
1598500,21135.392600845167,69550.71746395249,90686.11006479766,297.8839657532832
1598600,20273.158225845167,70509.13417073013,90782.2923965753,301.9888402947586
1598700,20820.462913345167,69770.15412176074,90590.61703510591,298.8238074147793
1598800,20354.869163345167,70312.70374012413,90667.57290346929,301.1475337231352
1598900,20599.486350845167,70059.0129327866,90658.49928363177,300.0609824046097
1599000,20599.541038345167,69723.97007832443,90323.5111166696,298.6260023235456
1599100,20669.189475845167,69920.37658637017,90589.56606221534,299.4672064354477
1599200,20370.009788345167,70038.3260158198,90408.33580416496,299.97238086187974
1599300,20353.392600845167,69977.25581033854,90330.6484111837,299.7108187146948
1599400,20330.884788345167,70280.67254166986,90611.55733001503,301.01034490939895
1599500,20501.103538345167,69941.70650880365,90442.81004714881,299.5585619543463
1599600,20398.150413345167,70162.46913999226,90560.61955333743,300.50408272633086
1599700,20481.947288345167,70229.71097167535,90711.65826002051,300.7920777926169
1599800,20630.775413345167,69909.07525315904,90539.85066650421,299.41880311082383
1599900,20894.712913345167,69610.51544078835,90505.22835413352,298.14007897732176
1600000,21020.416038345167,69879.48039326537,90899.89643161054,299.29204907359036
1600100,21638.689475845167,69207.43307457957,90846.12255042474,296.41368738641233
1600200,20275.947288345167,70591.30298832082,90867.25027666599,302.34076726456817
1600300,20488.572288345167,70536.95277677267,91025.52506511784,302.10798668162334
1600400,20764.080100845167,70263.12415561371,91027.20425645888,300.9351856152668
1600500,21095.119163345167,70087.43801503768,91182.55717838285,300.1827263137535
1600600,21005.431663345167,70241.5255577392,91246.95722108436,300.84267936624207
1600700,21382.353538345167,69779.27202492766,91161.62556327283,298.8628591636865
1600800,21052.423850845167,70124.54029271705,91176.96414356222,300.341634431694
1600900,20521.431663345167,70638.73333146702,91160.16499481219,302.54391022597264
1601000,20689.009788345167,70418.74300331343,91107.7527916586,301.60169720837547
1601100,20785.962913345167,70518.22113303328,91304.18404637845,302.0277595247279
1601200,20136.291038345167,70701.15984963899,90837.45088798416,302.8112814261457
1601300,20886.533225845167,70265.89639671613,91152.42962256129,300.94705905386996
1601400,21020.431663345167,69934.38941998454,90954.8210833297,299.5272230477947
1601500,20977.697288345167,70230.58920187224,91208.2864902174,300.7958392303624
1601600,20535.798850845167,70380.99559928663,90916.7944501318,301.4400260305875
1601700,20957.853538345167,69874.9269216733,90832.78046001846,299.27254666980144
1601800,20306.103538345167,70426.50187952165,90732.60541786681,301.63492827915326
1601900,21010.861350845167,69966.25193460216,90977.11328544733,299.6636893929203
1602000,20930.384788345167,70003.01794506703,90933.4027334122,299.8211572868766
1602100,20991.603538345167,69817.4855758457,90809.08911419087,299.0265268368328
1602200,20769.900413345167,69776.52572169033,90546.4261350355,298.85109681630416
1602300,20336.947288345167,70072.33455216186,90409.28184050703,300.1180385638336
1602400,20175.025413345167,70299.4112958957,90474.43670924086,301.09060252032816
1602500,20669.345725845167,69415.0574598033,90084.40318564847,297.3029373828568
1602600,20217.369163345167,70075.31076310365,90292.67992644882,300.1307856001056
1602700,20567.494163345167,69720.33209298947,90287.82625633464,298.61042092426675
1602800,20309.470725845167,70099.78777736751,90409.25850321268,300.235620033805
1602900,20552.572288345167,69978.30857015168,90530.88085849685,299.71532765837736
1603000,20462.462913345167,70101.73384046287,90564.19675380804,300.2439549728766
1603100,20810.712913345167,69731.49257336091,90542.20548670608,298.6582209797368
1603200,20517.681663345167,70209.43042468559,90727.11208803076,300.705216722232
1603300,20496.869163345167,70236.89646927128,90733.76563261644,300.8228530972842
1603400,20900.447288345167,69960.17429051723,90860.6215788624,299.6376589968515
1603500,20763.916038345167,70146.7121247463,90910.62816309146,300.4365958281211
1603600,20709.986350845167,70419.80329681444,91129.7896476596,301.60623841865277
1603700,21061.861350845167,70113.53944547824,91175.4007963234,300.294518080898
1603800,20926.587913345167,70188.8931052452,91115.48101859036,300.6172559019282
1603900,20745.361350845167,70087.835544765,90833.19689561016,300.18442892353227
1604000,20437.431663345167,70290.7381319711,90728.16979531627,301.05345557835983
1604100,21301.853538345167,69491.11091749463,90792.9644558398,297.6286724207173
1604200,20807.150413345167,69786.52608826582,90593.67650161099,298.89392813369557
1604300,20879.361350845167,69712.30638695043,90591.6677377956,298.5760470280648
1604400,20388.666038345167,70442.69984944677,90831.36588779194,301.70430377511343
